athlete_id,sport,athletic_year,season,division,gender,conference,school,position_raw,position_group,class_year_raw,class_standing,hometown_raw,hometown_city,hometown_state,origin,high_school,high_school_is_academy,source_url
bbk_1490c3eb5212,basketball,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Duke,G/F,Guard,Jr.,Jr,"Upper Marlboro, Md.",Upper Marlboro,MD,domestic,Sidwell Friends,0,https://goduke.com/sports/womens-basketball/roster
bbk_71ab5a4570f9,basketball,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Duke,G,Guard,Sr.,Sr,"China, Texas",China,TX,domestic,Hardin-Jefferson HS,0,https://goduke.com/sports/womens-basketball/roster
bbk_8bb019272e14,basketball,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Duke,G,Guard,R-So.,So,"arksburg, Md.",arksburg,MD,domestic,The Bullis School,0,https://goduke.com/sports/womens-basketball/roster
bbk_fb603b25c34c,basketball,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Duke,G,Guard,Fr.,Fr,"Providence, Utah",Providence,UT,domestic,Ridgeline HS,0,https://goduke.com/sports/womens-basketball/roster
bbk_ae9b1cee2cc5,basketball,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Duke,F,Forward,Jr.,Jr,"Charles Town, W.Va.",Charles Town,WV,domestic,St. John's College HS,0,https://goduke.com/sports/womens-basketball/roster
bbk_255f9c3dab33,basketball,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Duke,F,Forward,Jr.,Jr,"Chicago, Ill.",Chicago,IL,domestic,Carmel Catholic HS,0,https://goduke.com/sports/womens-basketball/roster
bbk_de496ce269b9,basketball,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Duke,G,Guard,Sr.,Sr,"Port Colborne, Ontario",Port Colborne,,international,Niagara Prep,1,https://goduke.com/sports/womens-basketball/roster
bbk_cc410bd6bc10,basketball,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Duke,C,Center,R-Fr.,Fr,"San Antonio, Texas",San Antonio,TX,domestic,Clark HS,0,https://goduke.com/sports/womens-basketball/roster
bbk_92aede516183,basketball,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Duke,G,Guard,Sr.,Sr,"Boston, Mass.",Boston,MA,domestic,Brooks HS,0,https://goduke.com/sports/womens-basketball/roster
bbk_45663dbc77ac,basketball,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Duke,G,Guard,Fr.,Fr,"Bergen, Norway",Bergen,,international,Ulriken Eagles,0,https://goduke.com/sports/womens-basketball/roster
bbk_4bacbd039a2e,basketball,2025-26,2025-26,D1,Women,Atlantic Coast Conference,Duke,F,Forward,So.,So,"Toronto, Ontario",Toronto,,international,Crestwood Prep,1,https://goduke.com/sports/womens-basketball/roster
